time,port_net
2020-06-07,0.0
2020-06-08,0.0
2020-06-09,0.0
2020-06-10,0.0
2020-06-11,0.0
2020-06-12,0.0
2020-06-13,0.0
2020-06-14,0.0
2020-06-15,0.0
2020-06-16,0.0
2020-06-17,0.0
2020-06-18,0.0
2020-06-19,0.0
2020-06-20,0.0
2020-06-21,0.0
2020-06-22,0.0
2020-06-23,0.0
2020-06-24,0.0
2020-06-25,0.0
2020-06-26,0.0
2020-06-27,0.0
2020-06-28,0.0
2020-06-29,0.0
2020-06-30,0.0
2020-07-01,0.0
2020-07-02,0.0
2020-07-03,0.0
2020-07-04,0.0
2020-07-05,0.0
2020-07-06,0.0
2020-07-07,0.0
2020-07-08,0.0
2020-07-09,0.0
2020-07-10,0.0
2020-07-11,0.0
2020-07-12,0.0
2020-07-13,0.0
2020-07-14,0.0
2020-07-15,0.0
2020-07-16,0.0
2020-07-17,0.0
2020-07-18,0.0
2020-07-19,0.0
2020-07-20,0.0
2020-07-21,0.0
2020-07-22,0.0
2020-07-23,0.0
2020-07-24,0.0
2020-07-25,0.0
2020-07-26,0.0
2020-07-27,0.0
2020-07-28,0.0
2020-07-29,0.0
2020-07-30,0.0
2020-07-31,0.0
2020-08-01,0.0
2020-08-02,0.0
2020-08-03,0.0
2020-08-04,0.0
2020-08-05,0.0
2020-08-06,0.0
2020-08-07,0.0
2020-08-08,0.0
2020-08-09,0.0
2020-08-10,0.0
2020-08-11,0.0
2020-08-12,0.0
2020-08-13,0.0
2020-08-14,0.0
2020-08-15,0.0
2020-08-16,0.0
2020-08-17,0.0
2020-08-18,0.0
2020-08-19,0.0
2020-08-20,0.0
2020-08-21,0.0
2020-08-22,0.0
2020-08-23,0.0
2020-08-24,0.0
2020-08-25,0.0
2020-08-26,0.0
2020-08-27,0.0
2020-08-28,0.0
2020-08-29,0.0
2020-08-30,0.0
2020-08-31,0.0
2020-09-01,0.0
2020-09-02,0.0
2020-09-03,0.0
2020-09-04,0.0
2020-09-05,0.0
2020-09-06,0.0
2020-09-07,0.0
2020-09-08,0.0
2020-09-09,-0.0004465
2020-09-10,0.003692006104342098
2020-09-11,0.0008836663036986353
2020-09-12,0.0003713758727236475
2020-09-13,-0.001504306906699451
2020-09-14,0.003292978516151978
2020-09-15,0.00046578966479909764
2020-09-16,-7.521906541847833e-06
2020-09-17,5.1235208881474996e-05
2020-09-18,-0.0003399775111505113
2020-09-19,0.0013049359467416145
2020-09-20,-0.0014328218704022814
2020-09-21,-0.004444128883276742
2020-09-22,-0.00033256453688743694
2020-09-23,-0.0035539230609834094
2020-09-24,0.0036476053537559706
2020-09-25,-0.0009728059605436256
2020-09-26,0.00037892315890837304
2020-09-27,0.0004523574385443728
2020-09-28,0.00036050974767231974
2020-09-29,0.0030336026187703616
2020-09-30,-0.001972835364673721
2020-10-01,-0.0009794027449395375
2020-10-02,-0.001178246266984936
2020-10-03,-0.0002244289970208535
2020-10-04,0.0017585368386334955
2020-10-05,0.0015127577343888175
2020-10-06,-0.0018709921234514272
2020-10-07,0.0008136761864696231
2020-10-08,0.0020332607568963883
2020-10-09,0.0022795835630061863
2020-10-10,0.0022320677167321002
2020-10-11,0.0004540404700593046
2020-10-12,0.0008553134915848982
2020-10-13,-0.0018109478615937272
2020-10-14,-0.0006264718900346221
2020-10-15,0.001173068093121083
2020-10-16,-0.0021850883169189936
2020-10-17,0.00035509148531438496
2020-10-18,0.0013036423784210161
2020-10-19,0.002577972206479491
2020-10-20,0.0017551566155773297
2020-10-21,0.007517292946924232
2020-10-22,0.0013122854957220529
2020-10-23,0.0009222255139763783
2020-10-24,0.0013186733272112284
2020-10-25,-0.0007236838108695452
2020-10-26,-7.08278044125448e-05
2020-10-27,0.004151337730067101
2020-10-28,-0.0032022969663315307
2020-10-29,0.0002447429328410683
2020-10-30,-0.0002485911984685163
2020-10-31,0.0017485297630978726
2020-11-01,-5.3311877776221254e-05
2020-11-02,-0.0017197679915763918
2020-11-03,0.005100615338834942
2020-11-04,0.001615351003191796
2020-11-05,0.011676812010932607
2020-11-06,0.0007966068542299516
2020-11-07,-0.004860643122395036
2020-11-08,0.004529560247569812
2020-11-09,-0.003973078772495596
2020-11-10,-0.0003802475899452248
2020-11-11,-0.00011859325805983196
2020-11-12,0.0003335922169445394
2020-11-13,0.0003799751992843896
2020-11-14,0.0
2020-11-15,0.0002455573607375143
2020-11-16,0.0003539063269005164
2020-11-17,-0.0003244849279638393
2020-11-18,-0.0001890238482926684
2020-11-19,4.696467835092473e-05
2020-11-20,-4.3222604591903906e-05
2020-11-21,0.0
2020-11-22,6.442467395142084e-05
2020-11-23,-0.0004518745920738902
2020-11-24,0.00032431594632796823
2020-11-25,7.955280792562783e-05
2020-11-26,-0.0002921592879575167
2020-11-27,-3.91249262614198e-05
2020-11-28,-3.3679999999999996e-05
2020-11-29,0.00027820418330116135
2020-11-30,-0.00039112857036694055
2020-12-01,0.0006041688907831376
2020-12-02,-0.00013873924040368231
2020-12-03,0.0005304721143674977
2020-12-04,-0.0001493462400700706
2020-12-05,-2.9309999999999996e-05
2020-12-06,3.9339400100235654e-05
2020-12-07,-0.0002522394527136909
2020-12-08,-0.0001738505902635618
2020-12-09,2.5155828998276227e-05
2020-12-10,0.0016691302986843808
2020-12-11,0.0002450911353374834
2020-12-12,0.0
2020-12-13,1.9986737184393568e-05
2020-12-14,-0.00042667819583641994
2020-12-15,0.0001243097134172454
2020-12-16,0.00039823059991491333
2020-12-17,0.0007423103993766105
2020-12-18,-0.0002632731947261183
2020-12-19,-3.172e-05
2020-12-20,-0.0003373079862562046
2020-12-21,-0.0003492578129951696
2020-12-22,-0.0006483045239937197
2020-12-23,0.0008554668745897887
2020-12-24,0.0001786686964970634
2020-12-25,-4.838e-05
2020-12-26,0.0
2020-12-27,0.0002979638348788037
2020-12-28,-0.00027314951583728574
2020-12-29,0.0004043159712624224
2020-12-30,0.0010735823322132914
2020-12-31,-0.0004365513590408905
2021-01-01,-3.424e-05
2021-01-02,0.0
2021-01-03,0.00024957902369633406
2021-01-04,-0.0002863264518230913
2021-01-05,0.0010777668390369493
2021-01-06,0.00045862059629835214
2021-01-07,-0.0007582043956184108
2021-01-08,-0.0003418702080224433
2021-01-09,-3.648e-05
2021-01-10,-0.0005210869285477019
2021-01-11,-0.0004586653319805803
2021-01-12,0.00060325994386489
2021-01-13,-0.0004490441677986804
2021-01-14,0.0002432406517977609
2021-01-15,-0.0010907364984042208
2021-01-16,0.0
2021-01-17,-0.00024990798548358905
2021-01-18,0.00014154055100771494
2021-01-19,0.0004080475306291124
2021-01-20,0.000542409031377324
2021-01-21,0.0003483551935592272
2021-01-22,-0.0004532334769691628
2021-01-23,0.0
2021-01-24,-9.323244681290307e-06
2021-01-25,-0.00014754979280864856
2021-01-26,4.4317203148931274e-05
2021-01-27,-6.834797472976857e-05
2021-01-28,0.00018555795377472818
2021-01-29,-0.00018137270965765917
2021-01-30,0.0
2021-01-31,-3.499357404112217e-06
2021-02-01,-0.00022317811743268815
2021-02-02,-0.0002714887220167201
2021-02-03,-2.0207209755495042e-05
2021-02-04,-0.00029366691250200055
2021-02-05,0.0003326455185447476
2021-02-06,0.0
2021-02-07,2.106324099904707e-05
2021-02-08,0.00011989933762300128
2021-02-09,2.7672022999965392e-05
2021-02-10,-9.071452924968615e-05
2021-02-11,-2.5576054732069517e-05
2021-02-12,0.00018574449731882244
2021-02-13,-2.8760000000000002e-05
2021-02-14,2.001639049205756e-05
2021-02-15,2.6850795523058007e-05
2021-02-16,-7.881987105581947e-05
2021-02-17,-0.00039284306985441455
2021-02-18,0.0003086027426434435
2021-02-19,-0.00011610976192614922
2021-02-20,0.0
2021-02-21,7.370080858823808e-05
2021-02-22,0.00015183433537815667
2021-02-23,0.00014260084548072284
2021-02-24,0.0004512325057478529
2021-02-25,-0.0005442221908865209
2021-02-26,-0.0006964885066612284
2021-02-27,0.0
2021-02-28,0.00023594569642746747
2021-03-01,4.0433879420415935e-05
2021-03-02,0.0001878955730256206
2021-03-03,-0.0002305177252331998
2021-03-04,-0.0001627076494114299
2021-03-05,-0.00025022033254887835
2021-03-06,0.0
2021-03-07,9.460276179769261e-05
2021-03-08,-0.00022217812420782617
2021-03-09,0.00017103503907364579
2021-03-10,0.0002331926912318174
2021-03-11,0.00020900288286252805
2021-03-12,-0.0002294548244214566
2021-03-13,0.0
2021-03-14,6.777499253333192e-05
2021-03-15,-0.00012687688256427044
2021-03-16,-0.00015787695659492962
2021-03-17,0.00032274854070163747
2021-03-18,-0.00035082875104173973
2021-03-19,-1.9374750532059768e-05
2021-03-20,-2.39e-05
2021-03-21,-8.377514515678881e-05
2021-03-22,-0.0002685765535701659
2021-03-23,-0.0005853416190684002
2021-03-24,-8.108161335914424e-05
2021-03-25,0.00025693851451484947
2021-03-26,0.00037719098066992245
2021-03-27,-2.9569999999999996e-05
2021-03-28,1.190451797375508e-05
2021-03-29,-7.467033239608506e-05
2021-03-30,-3.9603411940188314e-05
2021-03-31,0.00022084146083768734
2021-04-01,0.0001538470411270856
2021-04-02,-0.0002034020178743601
2021-04-03,0.0
2021-04-04,0.00023537693142014818
2021-04-05,-0.00013768118715033783
2021-04-06,-0.0014782246111891201
2021-04-07,-0.001239721071560233
2021-04-08,-0.00033446470168616547
2021-04-09,-0.0003563822568826021
2021-04-10,-3.2349999999999994e-05
2021-04-11,0.00018235877702033233
2021-04-12,-0.0003686216311509695
2021-04-13,7.959321492734287e-05
2021-04-14,0.0015483544714564152
2021-04-15,0.0001794847707829051
2021-04-16,2.0221006779028417e-05
2021-04-17,-2.759e-05
2021-04-18,-0.00011229142128668285
2021-04-19,-0.00023731660926908817
2021-04-20,-0.0007784120512265581
2021-04-21,0.0007800504133771882
2021-04-22,-0.0009654060316613086
2021-04-23,0.0001514520163634149
2021-04-24,0.0
2021-04-25,-0.00010530735860498457
2021-04-26,0.0010599571168166478
2021-04-27,-0.0004829457583053694
2021-04-28,0.00032382959598627577
2021-04-29,-0.00029877792950677403
2021-04-30,-0.0010933812155633328
2021-05-01,0.0
2021-05-02,0.00013482469748631954
2021-05-03,0.0005416011312435303
2021-05-04,-0.0004585984076125695
2021-05-05,0.0009072474410597495
2021-05-06,-0.00010700026062842018
2021-05-07,0.00013596184616991843
2021-05-08,0.0
2021-05-09,0.0003779857587269703
2021-05-10,-9.86634262712487e-05
2021-05-11,0.0003467401903169885
2021-05-12,-0.0013678709002554017
2021-05-13,-0.0003064257368526635
2021-05-14,0.000638888075456446
2021-05-15,0.0
2021-05-16,-9.609755602213912e-05
2021-05-17,0.00022131800240976442
2021-05-18,-0.00043893239326741327
2021-05-19,-0.0006996951928629593
2021-05-20,0.0001931316912852044
2021-05-21,-0.0005743211046514061
2021-05-22,0.0
2021-05-23,-5.84814284161311e-05
2021-05-24,0.0005437452805213407
2021-05-25,-0.00020404117453177238
2021-05-26,0.0005532186629932962
2021-05-27,0.0002718704828972657
2021-05-28,-0.0003285879020866317
2021-05-29,0.0
2021-05-30,-5.8097916760899504e-05
2021-05-31,0.0004149216637851309
2021-06-01,-0.000457053994510397
2021-06-02,0.00022833079167062262
2021-06-03,-0.0004161015348162175
2021-06-04,0.000352073432175745
2021-06-05,0.0
2021-06-06,2.4544152460151638e-05
2021-06-07,7.834911437133344e-05
2021-06-08,-0.0002831337049301598
2021-06-09,-0.00017791150182183804
2021-06-10,0.0003329136645711776
2021-06-11,-0.0004904594470600823
2021-06-12,-2.9720000000000003e-05
2021-06-13,-1.0889851825830762e-06
2021-06-14,2.218040913334668e-05
2021-06-15,-0.00033623743964713936
2021-06-16,-0.0006184580905352001
2021-06-17,-0.000757935993897692
2021-06-18,-0.0013469090454873934
2021-06-19,-5.567e-05
2021-06-20,3.9257378284678735e-05
2021-06-21,0.0005158233874567321
2021-06-22,0.0001384167075687722
2021-06-23,-8.393830308748334e-05
2021-06-24,-0.0003217619901156747
2021-06-25,2.4421772710704838e-05
2021-06-26,0.0
2021-06-27,4.9910031601865034e-05
2021-06-28,-0.00028064341344892783
2021-06-29,-0.00043814504518472074
2021-06-30,-0.00013258433644283777
2021-07-01,-0.0003698482862405462
2021-07-02,0.0005876384050824239
2021-07-03,0.0
2021-07-04,-8.341586887617476e-05
2021-07-05,5.536755166398858e-06
2021-07-06,-0.0006109838783608856
2021-07-07,-0.00015355329976364702
2021-07-08,-1.635883091123429e-05
2021-07-09,0.0006948769731203014
2021-07-10,0.0
2021-07-11,-8.876300692411572e-05
2021-07-12,-4.369305868026988e-05
2021-07-13,-0.0005251390206083748
2021-07-14,-0.00020402537519809057
2021-07-15,-0.00021752050809611953
2021-07-16,-0.0002785289300511084
2021-07-17,-2.156e-05
2021-07-18,-0.00014687237060230973
2021-07-19,-0.0009110432824241102
2021-07-20,0.0005157291952205042
2021-07-21,0.0004933838940876726
2021-07-22,0.00021171047310286124
2021-07-23,-1.0532827964369436e-05
2021-07-24,0.0
2021-07-25,-1.778200298419995e-05
2021-07-26,4.212725580165514e-05
2021-07-27,2.819263291485791e-05
2021-07-28,0.00017020952425426855
2021-07-29,0.00014623089393941057
2021-07-30,-8.588746680614678e-05
2021-07-31,0.0
2021-08-01,1.0120685119702752e-06
2021-08-02,-0.0003355559634454548
2021-08-03,-0.0005114254366513256
2021-08-04,7.847771481830845e-05
2021-08-05,0.00014017504899532522
2021-08-06,0.0006602532905550069
2021-08-07,0.0
2021-08-08,0.00011149302594537443
2021-08-09,0.0002235310377195265
2021-08-10,5.217434799016654e-05
2021-08-11,-0.0006499239689631788
2021-08-12,0.0002822602474621628
2021-08-13,-0.0009307141444308909
2021-08-14,0.0
2021-08-15,-2.279606905835103e-05
2021-08-16,-0.0005237188138626517
2021-08-17,0.0005332457515130672
2021-08-18,0.0003401789713923229
2021-08-19,-0.0009715095434190088
2021-08-20,-0.0002068218941392044
2021-08-21,0.0
2021-08-22,4.8752095846321646e-05
2021-08-23,-2.3520458509560525e-05
2021-08-24,-0.0003342502400098383
2021-08-25,-0.00037207853621445226
2021-08-26,5.9523668379898315e-06
2021-08-27,-0.0006731238367014336
2021-08-28,-2.9970000000000003e-05
2021-08-29,-1.6040797579079403e-05
2021-08-30,0.0006197394376357719
2021-08-31,-0.0003760974731384018
2021-09-01,-0.00033376345147494033
2021-09-02,0.0002443827524617499
2021-09-03,-0.00022292737396253438
2021-09-04,0.0
2021-09-05,2.3935320165319783e-05
2021-09-06,2.8818085267127368e-05
2021-09-07,-0.00015142263504547697
2021-09-08,0.0001387900318220989
2021-09-09,-0.00011080259428452991
2021-09-10,8.626854158179945e-05
2021-09-11,-2.485e-05
2021-09-12,-0.00017705337019628401
2021-09-13,0.00014642476609167253
2021-09-14,0.00043345757352621973
2021-09-15,-0.00021422877381575017
2021-09-16,0.0006255747116467795
2021-09-17,0.00027040395486326144
2021-09-18,-4.38e-05
2021-09-19,-3.1012736905086716e-06
2021-09-20,-0.00028309183396226255
2021-09-21,0.0002925306177961578
2021-09-22,2.4169469764988558e-05
2021-09-23,-0.000628931778972748
2021-09-24,0.0004666739428562448
2021-09-25,-6.987e-05
2021-09-26,-5.918861336693582e-05
2021-09-27,0.0002512457823908181
2021-09-28,-0.0004209915347325629
2021-09-29,-4.883727859191686e-05
2021-09-30,-0.00033502519101096136
2021-10-01,-0.0002121430915846976
2021-10-02,0.0
2021-10-03,-3.847766615902611e-05
2021-10-04,-0.0001321358932544222
2021-10-05,0.0002452985811809878
2021-10-06,0.00014882342030376723
2021-10-07,-0.00020457497451988843
2021-10-08,0.0001905747377980696
2021-10-09,0.0
2021-10-10,0.00014400294772997963
2021-10-11,-0.000771802768575308
2021-10-12,0.00047044124795228863
2021-10-13,-0.0008474079435662441
2021-10-14,-0.00046930560960614306
2021-10-15,-0.00026926178626077943
2021-10-16,-2.427e-05
2021-10-17,-0.0001998182763909579
2021-10-18,-7.736748108619782e-05
2021-10-19,-0.004731646540327834
2021-10-20,-0.0033194657404008953
2021-10-21,0.006184755688064756
2021-10-22,0.0020515667730708932
2021-10-23,0.001014270495781036
2021-10-24,-0.0008871903869094732
2021-10-25,-0.0017799946847824866
2021-10-26,-0.004554213482038918
2021-10-27,-0.00316599549071485
2021-10-28,0.0030581279755660107
2021-10-29,0.003042019285071548
2021-10-30,0.0006521154788693125
2021-10-31,0.0008543634070862054
2021-11-01,0.0002201381062267314
2021-11-02,0.0047327120131852845
2021-11-03,-0.001100012169051295
2021-11-04,-0.0016275636460746374
2021-11-05,-0.0009228505136203854
2021-11-06,0.0009245120808586634
2021-11-07,0.002910932835475693
2021-11-08,0.006343130184335988
2021-11-09,-0.00034343144881346095
2021-11-10,-0.0025744605915415143
2021-11-11,-0.00017349220581240737
2021-11-12,-0.001165544575927341
2021-11-13,0.0003490071130537244
2021-11-14,0.0017540988757419097
2021-11-15,-0.0029472724808422405
2021-11-16,-0.005645027089240073
2021-11-17,0.0006982182186595324
2021-11-18,-0.005743217279135353
2021-11-19,0.0025691086110659696
2021-11-20,0.0028014977481988206
2021-11-21,-0.0018424044588108228
2021-11-22,-0.00430660579287692
2021-11-23,0.002311051314121039
2021-11-24,-0.0006015475618767162
2021-11-25,0.0033932201528142966
2021-11-26,-0.007393606935484679
2021-11-27,0.0018431029248372256
2021-11-28,0.004422013293989441
2021-11-29,0.0011289908462060422
2021-11-30,-0.0009893510532229914
2021-12-01,0.0005750518739458281
2021-12-02,-0.0011026423506824098
2021-12-03,-0.00407913322760062
2021-12-04,-0.008215514845371986
2021-12-05,0.00027501695431890694
2021-12-06,0.0011083514764069482
2021-12-07,-0.00017437902458594366
2021-12-08,-0.00011341538043117794
2021-12-09,-0.006046151146714159
2021-12-10,-0.0009301073449427227
2021-12-11,0.004793791939471337
2021-12-12,0.0013653534220037056
2021-12-13,-0.006405185280341368
2021-12-14,0.003532836392777871
2021-12-15,0.00048412703463668176
2021-12-16,-0.002353031482569515
2021-12-17,-0.0029459993156259615
2021-12-18,0.0015716199142133515
2021-12-19,-0.00024239344901094218
2021-12-20,0.00041788935029110603
2021-12-21,-0.0049347690664328795
2021-12-22,-0.00012445719580239867
2021-12-23,-0.004947509465352584
2021-12-24,0.00014101067133042344
2021-12-25,0.0007886073418870821
2021-12-26,-0.0008823017350690077
2021-12-27,0.00013187995233807608
2021-12-28,0.006431950021353734
2021-12-29,0.0014674760405366566
2021-12-30,-0.0011128652039340365
2021-12-31,0.001290144715359139
2022-01-01,-0.0035769479375545696
2022-01-02,-0.00031089291583475775
2022-01-03,-0.00017277499788116176
2022-01-04,0.0009736960784306237
2022-01-05,0.00546599313402898
2022-01-06,0.0013249003858753887
2022-01-07,0.0028277873710627495
2022-01-08,-0.0003460909948047657
2022-01-09,-0.000424779040363338
2022-01-10,0.00010104390799027948
2022-01-11,-0.0028558076611647576
2022-01-12,-0.003719948821230248
2022-01-13,0.0031017878721062197
2022-01-14,-0.0006067914593757506
2022-01-15,4.887513118443272e-06
2022-01-16,-3.6798159072149044e-05
2022-01-17,0.002100368587699987
2022-01-18,0.00012271237327246968
2022-01-19,0.0014888352678220558
2022-01-20,0.002555438369220518
2022-01-21,0.011273219862877552
2022-01-22,0.003605959005485549
2022-01-23,0.0032708603750730577
2022-01-24,0.0016345743628035949
2022-01-25,0.000600249694960112
2022-01-26,0.00014809437012330398
2022-01-27,0.002279349045198256
2022-01-28,0.0018800014903794027
2022-01-29,0.001175712448753248
2022-01-30,-0.0007429894866544901
2022-01-31,0.0007421551992042967
2022-02-01,-0.00040649247009307465
2022-02-02,-0.004810197608751019
2022-02-03,-0.00036613893869592173
2022-02-04,0.011651433137306726
2022-02-05,-0.00035931513044004106
2022-02-06,0.002289390839430329
2022-02-07,0.003328677026305265
2022-02-08,0.0007413402787495596
2022-02-09,0.00016259646490375881
2022-02-10,-0.0018339360032774046
2022-02-11,-0.0020320205824989686
2022-02-12,-0.00040223255831522975
2022-02-13,-0.0005299820104535403
2022-02-14,0.0017334298708580314
2022-02-15,0.004337784017315547
2022-02-16,-0.0019702341237063966
2022-02-17,-0.007630619694832153
2022-02-18,-0.0010278898899677045
2022-02-19,0.00024908824002664164
2022-02-20,-0.0042916386819855075
2022-02-21,-0.00383387180948234
2022-02-22,-0.0040583545444562346
2022-02-23,0.0026138291344807193
2022-02-24,-0.0022071963153307062
2022-02-25,-0.0034478391847217547
2022-02-26,-0.0003556742965002116
2022-02-27,-0.0030327879178545587
2022-02-28,0.014632361373335982
2022-03-01,0.002882771078515474
2022-03-02,-0.0013277866179129843
2022-03-03,-0.0033219186178040628
2022-03-04,-0.007962787688128787
2022-03-05,0.0005773471460657654
2022-03-06,-0.0027662485610249503
2022-03-07,-0.00115061630581175
2022-03-08,0.0018208123514504078
2022-03-09,0.007840686962293886
2022-03-10,-0.006443829792756099
2022-03-11,-0.001137725640920155
2022-03-12,0.00014891549994664466
2022-03-13,-0.0026060624128571843
2022-03-14,0.0051921937264359005
2022-03-15,-0.0011229884905765166
2022-03-16,0.0038040350042810355
2022-03-17,-0.0008742403121436216
2022-03-18,0.0023151481999286717
2022-03-19,0.0010974642322325368
2022-03-20,-0.002274501659602732
2022-03-21,-0.0004157357483023216
2022-03-22,0.002572244259749892
2022-03-23,0.0013077616232729495
2022-03-24,0.002850661979304969
2022-03-25,0.0008332898463835601
2022-03-26,0.00045316736527054594
2022-03-27,0.0051770428191048
2022-03-28,0.0006728660730126425
2022-03-29,0.00032938588746263004
2022-03-30,-0.0004607118577404824
2022-03-31,-0.002916732166424375
2022-04-01,0.0016790564947432192
2022-04-02,-0.0010210296796527186
2022-04-03,0.0014154726180043227
2022-04-04,0.00015952476612946927
2022-04-05,-0.002565070894498463
2022-04-06,-0.005001942548636787
2022-04-07,0.0008283171770776736
2022-04-08,-0.0024072923544529046
2022-04-09,0.0011636977624493118
2022-04-10,-0.0013410982416516809
2022-04-11,-0.006036669192119081
2022-04-12,0.001324226735955579
2022-04-13,0.0022602638642779836
2022-04-14,-0.0024409293657968695
2022-04-15,0.0015996997347209497
2022-04-16,-0.0004275133152301991
2022-04-17,-0.001758269795281696
2022-04-18,0.0028246885833303923
2022-04-19,0.0017090147262999553
2022-04-20,-0.0001569184686955858
2022-04-21,-0.00266604247206925
2022-04-22,-0.0020041838920225844
2022-04-23,-0.000643819758689801
2022-04-24,-2.2715058957519925e-05
2022-04-25,0.0026755608081974664
2022-04-26,-0.005249954845633001
2022-04-27,0.0031689398534568585
2022-04-28,0.001715018131515582
2022-04-29,-0.0037332048154688907
2022-04-30,-0.002543487904019837
2022-05-01,0.0023388914427522976
2022-05-02,0.00032759683693588744
2022-05-03,-0.0014690629733358769
2022-05-04,0.005743385308499452
2022-05-05,-0.007539291847805008
2022-05-06,-0.0017634260577080421
2022-05-07,-0.001513069005381973
2022-05-08,-0.004186213645182527
2022-05-09,-0.012341937286451584
2022-05-10,0.003191179034617376
2022-05-11,-0.006072758279200111
2022-05-12,-0.00041540004077258395
2022-05-13,0.0013979988559067332
2022-05-14,0.002743550730831679
2022-05-15,0.004237505474755646
2022-05-16,-0.004705914829700577
2022-05-17,0.001462425184000154
2022-05-18,-0.005811588487004654
2022-05-19,0.00552915328961585
2022-05-20,-0.003927941612545101
2022-05-21,0.0009221862089092925
2022-05-22,0.0029669792501597772
2022-05-23,-0.004214541996309696
2022-05-24,0.002049664367259458
2022-05-25,-0.000788866964846501
2022-05-26,-0.0011889032266419089
2022-05-27,-0.001603044099083233
2022-05-28,0.0014790037628166664
2022-05-29,0.0015559899508556232
2022-05-30,0.007826999479276085
2022-05-31,0.00045265344028087005
2022-06-01,-0.005621142687786191
2022-06-02,0.002336939219131686
2022-06-03,-0.002332377361803074
2022-06-04,0.0005205537702831275
2022-06-05,0.0001458577483084778
2022-06-06,0.004774308857705341
2022-06-07,-0.0005901660371817191
2022-06-08,-0.002898334122160159
2022-06-09,-0.0008919520542267525
2022-06-10,-0.003026035904149039
2022-06-11,-0.002425478833088392
2022-06-12,-0.006415053324121057
2022-06-13,-0.015616088121237234
2022-06-14,-0.0014490372902449054
2022-06-15,0.002201862451646738
2022-06-16,-0.009669647314829985
2022-06-17,-0.00015508780950535843
2022-06-18,-2.022e-05
2022-06-19,0.0
2022-06-20,0.0
2022-06-21,0.0
2022-06-22,0.0
2022-06-23,0.0
2022-06-24,0.0
2022-06-25,0.0
2022-06-26,0.0
2022-06-27,0.0
