time,port_net
2020-06-07,0.0
2020-06-08,0.0
2020-06-09,0.0
2020-06-10,0.0
2020-06-11,0.0
2020-06-12,0.0
2020-06-13,0.0
2020-06-14,0.0
2020-06-15,0.0
2020-06-16,0.0
2020-06-17,0.0
2020-06-18,0.0
2020-06-19,0.0
2020-06-20,0.0
2020-06-21,0.0
2020-06-22,0.0
2020-06-23,0.0
2020-06-24,0.0
2020-06-25,0.0
2020-06-26,0.0
2020-06-27,0.0
2020-06-28,0.0
2020-06-29,0.0
2020-06-30,0.0
2020-07-01,0.0
2020-07-02,0.0
2020-07-03,0.0
2020-07-04,0.0
2020-07-05,0.0
2020-07-06,0.0
2020-07-07,0.0
2020-07-08,0.0
2020-07-09,0.0
2020-07-10,0.0
2020-07-11,0.0
2020-07-12,0.0
2020-07-13,0.0
2020-07-14,0.0
2020-07-15,0.0
2020-07-16,0.0
2020-07-17,0.0
2020-07-18,0.0
2020-07-19,0.0
2020-07-20,0.0
2020-07-21,0.0
2020-07-22,0.0
2020-07-23,0.0
2020-07-24,0.0
2020-07-25,0.0
2020-07-26,0.0
2020-07-27,0.0
2020-07-28,0.0
2020-07-29,0.0
2020-07-30,0.0
2020-07-31,0.0
2020-08-01,0.0
2020-08-02,0.0
2020-08-03,0.0
2020-08-04,0.0
2020-08-05,0.0
2020-08-06,0.0
2020-08-07,0.0
2020-08-08,0.0
2020-08-09,0.0
2020-08-10,0.0
2020-08-11,0.0
2020-08-12,0.0
2020-08-13,0.0
2020-08-14,0.0
2020-08-15,0.0
2020-08-16,0.0
2020-08-17,0.0
2020-08-18,0.0
2020-08-19,0.0
2020-08-20,0.0
2020-08-21,0.0
2020-08-22,0.0
2020-08-23,0.0
2020-08-24,0.0
2020-08-25,0.0
2020-08-26,0.0
2020-08-27,0.0
2020-08-28,0.0
2020-08-29,0.0
2020-08-30,0.0
2020-08-31,0.0
2020-09-01,0.0
2020-09-02,0.0
2020-09-03,0.0
2020-09-04,0.0
2020-09-05,0.0
2020-09-06,0.0
2020-09-07,0.0
2020-09-08,0.0
2020-09-09,-0.0004465
2020-09-10,0.003692006104342098
2020-09-11,0.0008836663036986353
2020-09-12,0.0003713758727236475
2020-09-13,-0.001504306906699451
2020-09-14,0.003292978516151978
2020-09-15,0.00046578966479909764
2020-09-16,-7.521906541847833e-06
2020-09-17,5.1235208881474996e-05
2020-09-18,-0.0003399775111505113
2020-09-19,0.0013049359467416145
2020-09-20,-0.0014328218704022814
2020-09-21,-0.004444128883276742
2020-09-22,-0.00033256453688743694
2020-09-23,-0.0035539230609834094
2020-09-24,0.0036476053537559706
2020-09-25,-0.0009728059605436256
2020-09-26,0.00037892315890837304
2020-09-27,0.0004523574385443728
2020-09-28,0.00036050974767231974
2020-09-29,0.0030336026187703616
2020-09-30,-0.001972835364673721
2020-10-01,-0.0009794027449395375
2020-10-02,-0.001178246266984936
2020-10-03,-0.0002244289970208535
2020-10-04,0.0017585368386334955
2020-10-05,0.0015127577343888175
2020-10-06,-0.0018709921234514272
2020-10-07,0.0008136761864696231
2020-10-08,0.0020332607568963883
2020-10-09,0.0022795835630061863
2020-10-10,0.0022320677167321002
2020-10-11,0.0004540404700593046
2020-10-12,0.0008553134915848982
2020-10-13,-0.0018109478615937272
2020-10-14,-0.0006264718900346221
2020-10-15,0.001173068093121083
2020-10-16,-0.0021850883169189936
2020-10-17,0.00035509148531438496
2020-10-18,0.0013036423784210161
2020-10-19,0.002577972206479491
2020-10-20,0.0017551566155773297
2020-10-21,0.007517292946924232
2020-10-22,0.0013122854957220529
2020-10-23,0.0009222255139763783
2020-10-24,0.0013186733272112284
2020-10-25,-0.0007236838108695452
2020-10-26,-7.08278044125448e-05
2020-10-27,0.004151337730067101
2020-10-28,-0.0032022969663315307
2020-10-29,0.0002447429328410683
2020-10-30,-0.0002485911984685163
2020-10-31,0.0017485297630978726
2020-11-01,-5.3311877776221254e-05
2020-11-02,-0.0017197679915763918
2020-11-03,0.005100615338834942
2020-11-04,0.001615351003191796
2020-11-05,0.011676812010932607
2020-11-06,0.0007966068542299516
2020-11-07,-0.004860643122395036
2020-11-08,0.004529560247569812
2020-11-09,-0.003764498772495596
2020-11-10,-0.0010490352838349233
2020-11-11,0.002490251397267686
2020-11-12,0.004997520618900021
2020-11-13,0.000526195088025264
2020-11-14,-0.0015280148318325027
2020-11-15,-0.0005112279126617731
2020-11-16,0.004725683387229145
2020-11-17,0.005601249334398449
2020-11-18,0.00039344445105263774
2020-11-19,8.10080954579412e-05
2020-11-20,0.0048250529566342985
2020-11-21,0.00014729714568837427
2020-11-22,-0.0013306448935435891
2020-11-23,-0.0011045795057312683
2020-11-24,0.004779400440583551
2020-11-25,-0.001993426855697666
2020-11-26,-0.008613779281412829
2020-11-27,1.6077984394878046e-06
2020-11-28,0.003346952004825124
2020-11-29,0.0029429790558138467
2020-11-30,0.007491532139139325
2020-12-01,-0.003717021027209577
2020-12-02,0.0024180189169903136
2020-12-03,0.0018350432011205679
2020-12-04,-0.004277778259551666
2020-12-05,0.002557446168826976
2020-12-06,0.001274963987141923
2020-12-07,-0.0013147298879132453
2020-12-08,-0.004668787438540987
2020-12-09,0.0014137558204116638
2020-12-10,0.0006802087071418308
2020-12-11,-0.0008391619159089242
2020-12-12,0.004335153169716333
2020-12-13,0.001917768728461817
2020-12-14,4.374997278262616e-05
2020-12-15,0.001147907217824561
2020-12-16,0.010210047028767036
2020-12-17,0.008042123294048166
2020-12-18,0.0011885519067720968
2020-12-19,0.0031211494425721596
2020-12-20,-0.0022465143842098655
2020-12-21,-0.003601489325436524
2020-12-22,0.00394242291084235
2020-12-23,-0.0014688716359470917
2020-12-24,0.00224464416204618
2020-12-25,0.004063501404630369
2020-12-26,0.0071722198884435874
2020-12-27,-0.0002803285839905503
2020-12-28,0.0026954029801423223
2020-12-29,0.0018337128468983584
2020-12-30,0.00738855272698452
2020-12-31,-0.00024735998599448105
2021-01-01,0.0014255678802064318
2021-01-02,0.009548318927250632
2021-01-03,0.0030528101035640826
2021-01-04,-0.003669810463452447
2021-01-05,0.008124581631795594
2021-01-06,0.009164360647500945
2021-01-07,0.005753078676275531
2021-01-08,0.0024979858360369115
2021-01-09,-0.000907799752412092
2021-01-10,-0.00609364078847546
2021-01-11,-0.007812352580297276
2021-01-12,-0.0026987826930478225
2021-01-13,0.009102774278711256
2021-01-14,0.005046594342977177
2021-01-15,-0.0077587878966014975
2021-01-16,-0.001982547114701949
2021-01-17,-0.0008803023428430568
2021-01-18,0.0024144810617408273
2021-01-19,-0.001245763644662446
2021-01-20,-0.0004385273734492573
2021-01-21,-0.01253874323795635
2021-01-22,0.0061469000157436835
2021-01-23,-0.0026250906674031294
2021-01-24,0.0005090149393200813
2021-01-25,-0.0001968107438462736
2021-01-26,0.0015076592038841543
2021-01-27,-0.008417751454029733
2021-01-28,0.010603959250080992
2021-01-29,0.0022026643650722975
2021-01-30,0.0001638983333936972
2021-01-31,-0.0038833662740943094
2021-02-01,0.0008079791072707848
2021-02-02,0.0057576034986111186
2021-02-03,0.006328699406538396
2021-02-04,-0.0031212628844318447
2021-02-05,0.00509340021044219
2021-02-06,0.002550942610591545
2021-02-07,-0.0009651481556519557
2021-02-08,0.019949174116215194
2021-02-09,0.001040504918354153
2021-02-10,-0.003953485113926994
2021-02-11,0.0074032758393847466
2021-02-12,-0.0011396229643434877
2021-02-13,-0.0004115426940429602
2021-02-14,0.002981366401179474
2021-02-15,-0.0008565636035581035
2021-02-16,0.0013808355540818188
2021-02-17,0.00564547398490153
2021-02-18,-0.0002582613147789016
2021-02-19,0.009637681710349113
2021-02-20,-4.8760692580840376e-05
2021-02-21,0.003169443723277146
2021-02-22,-0.005328911180115335
2021-02-23,-0.009848315281411283
2021-02-24,0.0034640140792306547
2021-02-25,-0.007385095341581428
2021-02-26,-0.004826065963237464
2021-02-27,-0.00018105213908109485
2021-02-28,-0.0009666684252637182
2021-03-01,0.009699105177152768
2021-03-02,-0.0016005321959966703
2021-03-03,0.002333065807782741
2021-03-04,-0.005100543833954754
2021-03-05,0.00038435068779784775
2021-03-06,0.0002484326280869143
2021-03-07,0.004592482509824584
2021-03-08,0.001760047676699194
2021-03-09,0.00599149430961174
2021-03-10,0.002211815247329999
2021-03-11,0.004685143624458041
2021-03-12,-0.0015955167863991157
2021-03-13,0.006737357818281487
2021-03-14,-0.00340842777685053
2021-03-15,-0.005717342750717504
2021-03-16,0.0024186137989413176
2021-03-17,0.004999254087669694
2021-03-18,-0.004106088106687822
2021-03-19,0.00041404807265159733
2021-03-20,0.00017140599923118785
2021-03-21,-0.001829668826245307
2021-03-22,-0.005739616149260344
2021-03-23,-0.002788264658177461
2021-03-24,-0.004216224657225944
2021-03-25,-0.001691297550549329
2021-03-26,0.00848526782941709
2021-03-27,0.0013543239525311789
2021-03-28,-0.00012344496109872015
2021-03-29,0.0031921611122575078
2021-03-30,0.0014343683432695596
2021-03-31,0.00024960685541258255
2021-04-01,0.0005936052463570037
2021-04-02,8.064385228732013e-05
2021-04-03,-0.0033428208530998766
2021-04-04,0.002456916183526438
2021-04-05,0.0018782593303451115
2021-04-06,-0.003509166125494736
2021-04-07,-0.005342115586105529
2021-04-08,0.004012176322149341
2021-04-09,-0.0004778196525499181
2021-04-10,0.0028701466661523655
2021-04-11,0.0004509171880526814
2021-04-12,-0.0006771318157230385
2021-04-13,0.0064812049433214175
2021-04-14,0.0012856450729461862
2021-04-15,0.0006371329530091011
2021-04-16,-0.0028124170929442922
2021-04-17,-0.002281928257209887
2021-04-18,-0.006539504039029581
2021-04-19,-0.0009990906683276565
2021-04-20,0.0001526992470866503
2021-04-21,-0.0035234873864721673
2021-04-22,-0.004913657033391821
2021-04-23,-0.0006451079701350973
2021-04-24,-0.002070450149903924
2021-04-25,-0.0020841619200775317
2021-04-26,0.011397533615643258
2021-04-27,0.0013215776321636864
2021-04-28,0.00034378049596998147
2021-04-29,-0.0025737096494714857
2021-04-30,0.006605590235617291
2021-05-01,0.00018049261480048708
2021-05-02,-0.0019196776298265573
2021-05-03,0.0016011666810432817
2021-05-04,-0.007512942994719467
2021-05-05,0.009171723403215423
2021-05-06,-0.001608821240109447
2021-05-07,0.0018758928815437034
2021-05-08,0.0027071677135663166
2021-05-09,-0.000663000863617106
2021-05-10,-0.004213900432207255
2021-05-11,0.001950802828297507
2021-05-12,-0.01362572955964676
2021-05-13,-0.000717837938486275
2021-05-14,0.0012304944998117752
2021-05-15,-0.006271955735392543
2021-05-16,-0.0007454695726545111
2021-05-17,-0.005932702986572683
2021-05-18,-0.0020756515253340393
2021-05-19,-0.015189076104524107
2021-05-20,0.01094666922910907
2021-05-21,-0.008595557985746153
2021-05-22,0.0004400389918824077
2021-05-23,-0.00746694876151435
2021-05-24,0.012448604406519426
2021-05-25,-0.0014627940484746443
2021-05-26,0.0027791761658013457
2021-05-27,-0.0014073561664171795
2021-05-28,-0.007876326379937555
2021-05-29,-0.003056074325810643
2021-05-30,0.0030632875993745843
2021-05-31,0.005074252623495901
2021-06-01,-0.002054991847305536
2021-06-02,0.0027388263087431753
2021-06-03,0.0036350134247899314
2021-06-04,-0.005561462695327456
2021-06-05,-0.0036143616501321807
2021-06-06,0.0007567572207359698
2021-06-07,-0.006212564711866422
2021-06-08,-0.0007600070711533432
2021-06-09,0.011753238197365611
2021-06-10,-0.0015006522769831353
2021-06-11,0.0011007274924555914
2021-06-12,-0.004914157010160592
2021-06-13,0.009786935132269744
2021-06-14,0.003922132834182235
2021-06-15,-0.0013500837086956748
2021-06-16,-0.005454321007096543
2021-06-17,-0.0015636721545681468
2021-06-18,-0.007884491404099265
2021-06-19,-0.0009349710710609311
2021-06-20,0.0004872740901960913
2021-06-21,-0.010198760344432128
2021-06-22,0.003478162541450042
2021-06-23,0.0036262698948611653
2021-06-24,0.0024569642920680684
2021-06-25,-0.008820121101272017
2021-06-26,0.002139744616746153
2021-06-27,0.007726980572842085
2021-06-28,-0.0011258049671050707
2021-06-29,0.0031011457991698198
2021-06-30,-0.002424634783552874
2021-07-01,-0.005180770535588225
2021-07-02,0.0022732015518062503
2021-07-03,0.0026944087598631764
2021-07-04,0.0016055248945483597
2021-07-05,-0.00450922955692318
2021-07-06,0.0006478166839564615
2021-07-07,-0.001259033608090165
2021-07-08,-0.0032866529780569255
2021-07-09,0.003984871191203089
2021-07-10,-0.0008884887433921907
2021-07-11,0.0021882106761565295
2021-07-12,-0.0035953141568209027
2021-07-13,-0.0017762294107135216
2021-07-14,6.125435180494822e-05
2021-07-15,-0.0033961724695265563
2021-07-16,-0.0019002183338371313
2021-07-17,0.0004731832533344954
2021-07-18,0.0005977733620754139
2021-07-19,-0.004475880693083225
2021-07-20,-0.0027594379332874894
2021-07-21,0.00896523755192789
2021-07-22,0.000912365016174273
2021-07-23,0.004142391100210943
2021-07-24,0.0018351666081805496
2021-07-25,0.003233839800333917
2021-07-26,0.005349321059002052
2021-07-27,0.005913592410253472
2021-07-28,0.0018529101021530921
2021-07-29,0.0003934052210281821
2021-07-30,0.005247162221081371
2021-07-31,-0.0017823817001985211
2021-08-01,-0.0038690355463739472
2021-08-02,-0.00231597618854907
2021-08-03,-0.0030244131796833495
2021-08-04,0.004151434889950658
2021-08-05,0.0033256864017355125
2021-08-06,0.005403221979524591
2021-08-07,0.003961948126395054
2021-08-08,-0.0017447363454773895
2021-08-09,0.005891237937209416
2021-08-10,-0.0011881994213768096
2021-08-11,-0.0008234158486722752
2021-08-12,-0.002290351980493348
2021-08-13,0.006744616186090927
2021-08-14,-0.001501000211900677
2021-08-15,-0.00028513368163460095
2021-08-16,-0.00284947113056046
2021-08-17,-0.0022882009651411725
2021-08-18,0.00042034151968923833
2021-08-19,0.0035871972418623477
2021-08-20,0.005196882969048703
2021-08-21,-0.0009641344813404951
2021-08-22,0.0009825300790743308
2021-08-23,0.00048749725610892875
2021-08-24,-0.004086017570603825
2021-08-25,0.002403704516497076
2021-08-26,-0.0044321278567806795
2021-08-27,0.004200072694861653
2021-08-28,-0.0004077402831443186
2021-08-29,-0.0003005279768769084
2021-08-30,-0.0030725594567522136
2021-08-31,-0.0002956145837542146
2021-09-01,0.003265268560664986
2021-09-02,0.0011010310740661076
2021-09-03,0.0013554356466938511
2021-09-04,-0.00024138539021671958
2021-09-05,0.0036373437124521514
2021-09-06,0.0018511056101961439
2021-09-07,-0.011290621036515429
2021-09-08,-0.0016843571692181784
2021-09-09,0.0008101371950458986
2021-09-10,-0.0032741570491389522
2021-09-11,0.0006574589148148443
2021-09-12,0.001699241034165213
2021-09-13,-0.002152813357195157
2021-09-14,0.005300480856228072
2021-09-15,0.0019568501145406465
2021-09-16,-6.177512925814051e-05
2021-09-17,-0.0007481774795033813
2021-09-18,0.002090996618739806
2021-09-19,-0.0021316058160420846
2021-09-20,-0.009324135211394002
2021-09-21,-0.0049849656599200995
2021-09-22,0.007227097055320834
2021-09-23,0.0023348027503356343
2021-09-24,-0.003750344980517236
2021-09-25,-0.0004587302743299294
2021-09-26,0.0010562881122362848
2021-09-27,-0.0021361853568741106
2021-09-28,-0.003147802753119783
2021-09-29,0.0012228699251828695
2021-09-30,0.005127952035283096
2021-10-01,0.00967474318216907
2021-10-02,-0.0009561705937414345
2021-10-03,0.0011035460690162295
2021-10-04,0.0019709845595079043
2021-10-05,0.004744515859519313
2021-10-06,0.007741549387911855
2021-10-07,-0.0030124429124823732
2021-10-08,0.0006215897566494152
2021-10-09,0.0018168362970347519
2021-10-10,-0.00032166747031773624
2021-10-11,0.004171777154339269
2021-10-12,-0.0020163363403386363
2021-10-13,0.0015416188698416076
2021-10-14,-0.0004684363358411285
2021-10-15,0.007264461878762394
2021-10-16,-0.0013714587472655265
2021-10-17,0.0008436153842292532
2021-10-18,0.0006467652122871965
2021-10-19,-0.004816298204396845
2021-10-20,-0.0035682209808732004
2021-10-21,0.006492960569652199
2021-10-22,0.0020138855100532453
2021-10-23,0.001014270495781036
2021-10-24,-0.0008904976979596907
2021-10-25,-0.0019589244274591956
2021-10-26,-0.004723604119922732
2021-10-27,-0.0030441364415296017
2021-10-28,0.00286749699434757
2021-10-29,0.0030633509051372337
2021-10-30,0.0006521154788693125
2021-10-31,0.0008752435654386158
2021-11-01,0.00021635407533034497
2021-11-02,0.005294848128614018
2021-11-03,-0.0012991675777516934
2021-11-04,-0.0012944291454009525
2021-11-05,-0.0008765752655441241
2021-11-06,0.0009245120808586634
2021-11-07,0.0029626588038343797
2021-11-08,0.0062148208238051094
2021-11-09,-5.026581379184114e-05
2021-11-10,-0.0023364602078517253
2021-11-11,-4.2744569774697674e-06
2021-11-12,-0.001417767029338799
2021-11-13,0.0003490071130537244
2021-11-14,0.0017608357570954854
2021-11-15,-0.002999870580057835
2021-11-16,-0.005392498315224476
2021-11-17,0.0008770966074001609
2021-11-18,-0.005794014143388896
2021-11-19,0.002843453529879714
2021-11-20,0.0028014977481988206
2021-11-21,-0.001851052897557916
2021-11-22,-0.004343976000767193
2021-11-23,0.002389375073145329
2021-11-24,-0.0004295774218498021
2021-11-25,0.0036088595501637144
2021-11-26,-0.0071019361643571656
2021-11-27,0.0018431029248372256
2021-11-28,0.004269471060614743
2021-11-29,0.0010880504940006877
2021-11-30,-0.000886058220325318
2021-12-01,0.0006571095876833874
2021-12-02,-0.0009592128558226682
2021-12-03,-0.0034351864484140023
2021-12-04,-0.008215514845371986
2021-12-05,0.00016885492343023513
2021-12-06,0.0009402335417074445
2021-12-07,-0.000574330276059618
2021-12-08,-0.00047374616343162467
2021-12-09,-0.005954749455313628
2021-12-10,-0.0011430737948889976
2021-12-11,0.004793791939471337
2021-12-12,0.0014110757637336984
2021-12-13,-0.006267672683458133
2021-12-14,0.0036550269543901923
2021-12-15,4.9342359145182306e-05
2021-12-16,-0.002339365522893055
2021-12-17,-0.0027282607838713694
2021-12-18,0.0015716199142133515
2021-12-19,-0.0001787392036941269
2021-12-20,0.0004160742309063
2021-12-21,-0.005206834831013913
2021-12-22,-0.0005127203502565664
2021-12-23,-0.0050639480074318845
2021-12-24,0.0002543439192265506
2021-12-25,0.0007886073418870821
2021-12-26,-0.0009634763739380706
2021-12-27,0.00012247056523336354
2021-12-28,0.006425604568756944
2021-12-29,0.0013141691872470844
2021-12-30,-0.000991759398427448
2021-12-31,0.0012860715319322352
2022-01-01,-0.0035769479375545696
2022-01-02,-0.00031986980070234543
2022-01-03,0.00023303547027402028
2022-01-04,0.0006980701622562245
2022-01-05,0.005557366717891927
2022-01-06,0.0016157343540458115
2022-01-07,0.002731401926469365
2022-01-08,-0.0003051809948047657
2022-01-09,-0.00041325342367809427
2022-01-10,-0.00028646165867078253
2022-01-11,-0.0030116956444193217
2022-01-12,-0.004069625620654144
2022-01-13,0.003244176472391692
2022-01-14,3.324645069393291e-06
2022-01-15,4.887513118443272e-06
2022-01-16,-0.00010541489555912195
2022-01-17,0.0021778052939383525
2022-01-18,0.00023607395839015147
2022-01-19,0.001247667158472862
2022-01-20,0.0024904930697452004
2022-01-21,0.011904284260744575
2022-01-22,0.003605959005485549
2022-01-23,0.00314137302560783
2022-01-24,0.0019236000738423091
2022-01-25,0.00038204877398107716
2022-01-26,0.00027895789382731417
2022-01-27,0.0029052558925479347
2022-01-28,0.0023409274081458748
2022-01-29,0.001175712448753248
2022-01-30,-0.0007852857998562232
2022-01-31,0.00012956812019405682
2022-02-01,-0.0008507241272762259
2022-02-02,-0.004584524585719457
2022-02-03,-0.0006581815471141328
2022-02-04,0.012137727938928256
2022-02-05,-0.00035931513044004106
2022-02-06,0.0022774711374764613
2022-02-07,0.0028946748002418037
2022-02-08,0.00042910615813260874
2022-02-09,-0.00011650016834341371
2022-02-10,-0.0017314931952861518
2022-02-11,-0.001703384517851106
2022-02-12,-0.00040223255831522975
2022-02-13,-0.0006300191049165486
2022-02-14,0.0018779692105449662
2022-02-15,0.004120169091423145
2022-02-16,-0.0022935004931753664
2022-02-17,-0.00747661970170346
2022-02-18,-0.0009976276940194173
2022-02-19,0.0002951182400266416
2022-02-20,-0.004178843284788784
2022-02-21,-0.003711420927965614
2022-02-22,-0.004819257953016698
2022-02-23,0.002748248233049905
2022-02-24,-0.0010259448668208783
2022-02-25,-0.0047850377899965315
2022-02-26,-0.0003556742965002116
2022-02-27,-0.0020035392220773877
2022-02-28,0.01379595653781888
2022-03-01,0.003146360843148825
2022-03-02,-0.0017352231451671838
2022-03-03,-0.003583769169280869
2022-03-04,-0.008004316455209144
2022-03-05,0.0005773471460657654
2022-03-06,-0.002914978856568645
2022-03-07,-0.0005172102333714428
2022-03-08,0.0023011755726337147
2022-03-09,0.006557774462042262
2022-03-10,-0.006987893554931115
2022-03-11,0.00011434284853365585
2022-03-12,0.00014891549994664466
2022-03-13,-0.0027661095464966826
2022-03-14,0.006294632396881246
2022-03-15,-0.0012875628891351341
2022-03-16,0.002182081156842469
2022-03-17,-0.0022021085997365264
2022-03-18,0.0022940358003938556
2022-03-19,0.0010974642322325368
2022-03-20,-0.002207427418564693
2022-03-21,-0.00012380453160544546
2022-03-22,0.001481214806065927
2022-03-23,0.0010921814062828026
2022-03-24,0.0028309274828335887
2022-03-25,0.0008576384986935001
2022-03-26,0.00045316736527054594
2022-03-27,0.005144961577913941
2022-03-28,0.0009655251955662475
2022-03-29,-0.0003329687451077395
2022-03-30,-0.0003797905514345815
2022-03-31,-0.0022852254023509617
2022-04-01,0.0016489147482966814
2022-04-02,-0.0010210296796527186
2022-04-03,0.00160154379832643
2022-04-04,-0.0003236779557832818
2022-04-05,-0.0028578586136762344
2022-04-06,-0.004140829753416665
2022-04-07,0.001292146311216507
2022-04-08,-0.002087451487297023
2022-04-09,0.0011636977624493118
2022-04-10,-0.0011770603696041452
2022-04-11,-0.005541590954223026
2022-04-12,0.0011547382499241044
2022-04-13,0.0019668787401278184
2022-04-14,-0.00212531970596539
2022-04-15,0.0016439433968620002
2022-04-16,-0.0004275133152301991
2022-04-17,-0.0017757287896847656
2022-04-18,0.0029689899260839613
2022-04-19,0.001649233841859764
2022-04-20,-0.00039317313576990343
2022-04-21,-0.002604522622496474
2022-04-22,-0.001848691488057509
2022-04-23,-0.000643819758689801
2022-04-24,-7.003243254521751e-05
2022-04-25,0.003088630351452688
2022-04-26,-0.004915354450005626
2022-04-27,0.0036033657264594827
2022-04-28,0.002001639358556554
2022-04-29,-0.00410877546065828
2022-04-30,-0.002543487904019837
2022-05-01,0.0023868586955076076
2022-05-02,0.0004029146183471916
2022-05-03,-0.001628462175612839
2022-05-04,0.005213620733122162
2022-05-05,-0.007340694415970383
2022-05-06,-0.0019221655339577617
2022-05-07,-0.001513069005381973
2022-05-08,-0.004104117316009878
2022-05-09,-0.012706429049041398
2022-05-10,0.0033503695044991297
2022-05-11,-0.005896518616020323
2022-05-12,0.0003031793959388182
2022-05-13,0.0012197906100474504
2022-05-14,0.002743550730831679
2022-05-15,0.004298256615516868
2022-05-16,-0.005010876762972671
2022-05-17,0.0009096817230626444
2022-05-18,-0.005025082538537725
2022-05-19,0.005232671122195156
2022-05-20,-0.003866412522478866
2022-05-21,0.0009221862089092925
2022-05-22,0.0028866828046767985
2022-05-23,-0.004754467294955691
2022-05-24,0.0018725489424330352
2022-05-25,-0.0004911747444899152
2022-05-26,-0.0014238092754737478
2022-05-27,-0.0015691725114619864
2022-05-28,0.0014790037628166664
2022-05-29,0.001569501396235671
2022-05-30,0.007493094623139371
2022-05-31,0.0006925083978745507
2022-06-01,-0.0051261225736183285
2022-06-02,0.0017879253705089877
2022-06-03,-0.0022768237714062456
2022-06-04,0.0005205537702831275
2022-06-05,0.0001097344281163215
2022-06-06,0.004724626870003344
2022-06-07,-0.0007211941248304605
2022-06-08,-0.003227038927988293
2022-06-09,-0.00021753661990068097
2022-06-10,-0.0025162131831156288
2022-06-11,-0.002353718833088392
2022-06-12,-0.006216148135379578
2022-06-13,-0.015056350512336423
2022-06-14,-0.0015223906791720571
2022-06-15,0.0022591065443540678
2022-06-16,-0.010827870436180567
2022-06-17,0.0002051639788444472
2022-06-18,-0.007119029419258738
2022-06-19,0.00843722025117951
2022-06-20,1.2554754534321347e-05
2022-06-21,0.0005679859700281747
2022-06-22,-0.004037593486930685
2022-06-23,0.00583150130865209
2022-06-24,0.0007732398094207389
2022-06-25,0.0011771754106373767
2022-06-26,-0.002179522038578772
